ID,Squares,No_of_rooms,Address,Price,One_Sq
7040,50,2.5,Beograd Opština Stari grad,133000,2531.903872181951
7041,68,2.5,Beograd Opština Rakovica,86000,991.4218432222813
7042,44,1.0,Beograd Opština Čukarica,58900,1324.4002797487278
7043,153,4.0,Beograd Opština Stari grad,245000,2531.903872181951
7044,59,2.5,Beograd Opština Novi Beograd,114000,1735.3775474934005
7045,40,1.5,Beograd Opština Savski venac,75000,2723.3487453316557
7046,61,2.5,Beograd Opština Palilula,43000,1282.912470736089
7047,52,2.5,Beograd Opština Voždovac,67600,1490.3747385405104
7048,79,3.0,Beograd Opština Novi Beograd,78000,1735.3775474934005
7050,27,0.5,Beograd Opština Čukarica,54000,1324.4002797487278
7051,50,2.0,Beograd Opština Voždovac,100000,1490.3747385405104
7052,65,3.0,Beograd Opština Zvezdara,86000,1461.4519261140167
7053,45,1.5,Beograd Opština Palilula,65000,1282.912470736089
7054,26,1.0,Beograd Opština Vračar,60000,2275.3672683163954
7055,70,2.5,Beograd Opština Zvezdara,115000,1461.4519261140167
7056,80,3.0,Beograd Opština Stari grad,200000,2531.903872181951
7057,64,2.0,Beograd Opština Novi Beograd,89990,1735.3775474934005
7058,31,1.5,Beograd Opština Zvezdara,35650,1461.4519261140167
7059,63.50,2.5,Beograd Opština Zvezdara,73025,1461.4519261140167
7060,39,1.5,Beograd Opština Zvezdara,45425,1461.4519261140167
7061,60,2.5,Beograd Opština Zvezdara,69000,1461.4519261140167
7062,42,1.5,Beograd Opština Voždovac,48300,1490.3747385405104
7063,63,2.5,Beograd Opština Zvezdara,78800,1461.4519261140167
7064,61,2.5,Beograd Opština Zvezdara,76175,1461.4519261140167
7065,43,1.0,Beograd Opština Palilula,40000,1282.912470736089
7066,51,1.5,Beograd Opština Novi Beograd,74000,1735.3775474934005
7067,64,2.0,Beograd Opština Novi Beograd,89990,1735.3775474934005
7068,40,1.5,Beograd Opština Zvezdara,42399,1461.4519261140167
7069,38,1.5,Beograd Opština Zvezdara,39575,1461.4519261140167
7071,80,3.5,Beograd Opština Zemun,148000,1230.719435933011
7072,47,1.5,Beograd Opština Zvezdara,54510,1461.4519261140167
7073,44.13,1.5,Beograd Opština Zvezdara,52956,1461.4519261140167
7074,37.60,1.5,Beograd Opština Zvezdara,39480,1461.4519261140167
7075,30.84,1.0,Beograd Opština Zvezdara,32382,1461.4519261140167
7077,35,1.0,Beograd Opština Zvezdara,40250,1461.4519261140167
7078,84,3.5,Beograd Opština Zvezdara,119000,1461.4519261140167
7079,37,0.5,Beograd Opština Zvezdara,44000,1461.4519261140167
7080,61,2.0,Beograd Opština Rakovica,54000,991.4218432222813
7081,73,2.5,Beograd Opština Voždovac,89590,1490.3747385405104
7082,62,2.0,Beograd Opština Voždovac,64818,1490.3747385405104
7083,53,1.5,Beograd Opština Voždovac,60227,1490.3747385405104
7084,52,1.5,Beograd Opština Voždovac,54155,1490.3747385405104
7085,45,1.5,Beograd Opština Čukarica,90000,1324.4002797487278
7086,82,4.0,Beograd Opština Voždovac,111000,1490.3747385405104
7087,65,3.0,Beograd Opština Stari grad,140000,2531.903872181951
7088,85,3.5,Beograd Opština Voždovac,99000,1490.3747385405104
7089,125,4.0,Beograd Opština Zvezdara,212000,1461.4519261140167
7090,109,4.0,Beograd Opština Voždovac,210000,1490.3747385405104
7091,59,1.5,Beograd Opština Čukarica,72000,1324.4002797487278
7093,65,2.0,Beograd Opština Zvezdara,90000,1461.4519261140167
7094,42,2.0,Beograd Opština Zvezdara,66500,1461.4519261140167
7095,92,4.0,Beograd Opština Stari grad,140000,2531.903872181951
7096,89,3.5,Beograd Opština Stari grad,268000,2531.903872181951
7097,37,1.5,Beograd Opština Zvezdara,48000,1461.4519261140167
7098,39,1.0,Beograd Opština Voždovac,66300,1490.3747385405104
7099,70,2.5,Beograd Opština Stari grad,123000,2531.903872181951
7100,64,3.0,Beograd Opština Vračar,149900,2275.3672683163954
7101,64,2.5,Beograd Opština Zvezdara,140000,1461.4519261140167
7102,85,4.0,Beograd Opština Vračar,190000,2275.3672683163954
7103,61,2.0,Beograd Opština Novi Beograd,159500,1735.3775474934005
7105,74,3.0,Beograd Opština Vračar,165000,2275.3672683163954
7106,61,2.0,Beograd Opština Vračar,183000,2275.3672683163954
7107,110,3.0,Beograd Opština Vračar,290000,2275.3672683163954
7108,70,2.5,Beograd Opština Novi Beograd,135000,1735.3775474934005
7109,38,1.5,Beograd Opština Čukarica,76000,1324.4002797487278
7110,95,3.5,Beograd Opština Vračar,220000,2275.3672683163954
7111,56,1.5,Beograd Opština Zemun,50400,1230.719435933011
7112,45,2.5,Beograd Opština Stari grad,117000,2531.903872181951
7113,26,1.5,Beograd Opština Vračar,48000,2275.3672683163954
7114,117,4.5,Beograd Opština Palilula,150000,1282.912470736089
7115,55,2.5,Beograd Opština Novi Beograd,66000,1735.3775474934005
7116,78,3.0,Beograd Opština Novi Beograd,159000,1735.3775474934005
7117,64,3.0,Beograd Opština Rakovica,60000,991.4218432222813
7118,43,1.5,Beograd Opština Zvezdara,56100,1461.4519261140167
7119,78,2.5,Beograd Opština Savski venac,170000,2723.3487453316557
7120,101,4.0,Beograd Opština Vračar,300000,2275.3672683163954
7121,52,2.0,Beograd Opština Vračar,100000,2275.3672683163954
7122,54,3.0,Beograd Opština Novi Beograd,98000,1735.3775474934005
7123,25,0.5,Beograd Opština Palilula,32000,1282.912470736089
7124,91,3.5,Beograd Opština Novi Beograd,114900,1735.3775474934005
7125,97,3.0,Beograd Opština Stari grad,169000,2531.903872181951
7126,71,3.0,Beograd Opština Voždovac,72500,1490.3747385405104
7127,78,2.0,Beograd Opština Savski venac,170000,2723.3487453316557
7128,80,3.0,Beograd Opština Stari grad,160000,2531.903872181951
7129,55,3.0,Beograd Opština Voždovac,65000,1490.3747385405104
7130,57,3.0,Beograd Opština Barajevo,28500,391.6555109326194
7131,98,3.0,Beograd Opština Stari grad,271000,2531.903872181951
7132,64,3.0,Beograd Opština Voždovac,52000,1490.3747385405104
7134,31,1.0,Beograd Opština Čukarica,63000,1324.4002797487278
7135,25,1.0,Beograd Opština Čukarica,30000,1324.4002797487278
7136,60,2.0,Beograd Opština Čukarica,87000,1324.4002797487278
7137,61,2.0,Beograd Opština Novi Beograd,128000,1735.3775474934005
7138,50,1.5,Beograd Opština Palilula,53000,1282.912470736089
7139,40,1.0,Beograd Opština Čukarica,29400,1324.4002797487278
7140,220,5+,Beograd Opština Savski venac,299000,2723.3487453316557
7141,65,2.5,Beograd Opština Palilula,103000,1282.912470736089
7142,60,2.0,Beograd Opština Novi Beograd,83500,1735.3775474934005
7143,74,3.5,Beograd Opština Voždovac,83000,1490.3747385405104
7144,100,4.0,Beograd Opština Čukarica,92000,1324.4002797487278
7146,65,2.0,Beograd Opština Zvezdara,79500,1461.4519261140167
7147,55,2.0,Beograd Opština Čukarica,55000,1324.4002797487278
7148,48,2.0,Beograd Opština Palilula,58800,1282.912470736089
7149,100,4.0,Beograd Opština Zemun,148000,1230.719435933011
7150,76,3.5,Beograd Opština Novi Beograd,130000,1735.3775474934005
7151,76,3.0,Beograd Opština Voždovac,125000,1490.3747385405104
7153,71,3.0,Beograd Opština Voždovac,99800,1490.3747385405104
7154,59,2.0,Beograd Opština Voždovac,45000,1490.3747385405104
7155,116,5.0,Beograd Opština Savski venac,233000,2723.3487453316557
7156,80,2.5,Beograd Opština Rakovica,68000,991.4218432222813
7157,77,2.5,Beograd Opština Zvezdara,69450,1461.4519261140167
7158,52,2.0,Beograd Opština Čukarica,52000,1324.4002797487278
7159,64,2.5,Beograd Opština Palilula,128000,1282.912470736089
7160,51,2.0,Beograd Opština Palilula,55000,1282.912470736089
7161,46,1.0,Beograd Opština Vračar,102000,2275.3672683163954
7162,69,2.5,Beograd Opština Novi Beograd,98900,1735.3775474934005
7163,230,5+,Beograd Opština Zemun,220000,1230.719435933011
7164,120,2.0,Beograd Opština Novi Beograd,270000,1735.3775474934005
7165,57,2.0,Beograd Opština Novi Beograd,85000,1735.3775474934005
7166,73,2.5,Beograd Opština Novi Beograd,110000,1735.3775474934005
7167,65,2.5,Beograd Opština Zemun,68000,1230.719435933011
7169,59,1.5,Beograd Opština Zvezdara,65000,1461.4519261140167
7170,73,2.5,Beograd Opština Novi Beograd,120000,1735.3775474934005
7171,90,3.5,Beograd Opština Voždovac,220000,1490.3747385405104
7172,94,3.5,Beograd Opština Vračar,207000,2275.3672683163954
7173,135,4.0,Beograd Opština Palilula,170000,1282.912470736089
7174,56,2.0,Beograd Opština Zvezdara,89400,1461.4519261140167
7175,14,0.5,Beograd Opština Vračar,22000,2275.3672683163954
7176,55,2.0,Beograd Opština Savski venac,110000,2723.3487453316557
7177,35,1.0,Beograd Opština Zemun,28000,1230.719435933011
7178,71,2.5,Beograd Opština Novi Beograd,98000,1735.3775474934005
7179,101,4.0,Beograd Opština Zvezdara,155000,1461.4519261140167
7181,49,1.5,Beograd Opština Novi Beograd,65000,1735.3775474934005
7184,60,2.5,Beograd Opština Zemun,52000,1230.719435933011
7186,65,2.5,Beograd Opština Novi Beograd,90000,1735.3775474934005
7187,55,2.0,Beograd Opština Voždovac,65000,1490.3747385405104
7188,65,2.5,Beograd Opština Voždovac,127000,1490.3747385405104
7190,58,2.0,Beograd Opština Novi Beograd,85000,1735.3775474934005
7191,58,2.0,Beograd Opština Novi Beograd,85000,1735.3775474934005
7192,46,2.0,Beograd Opština Zemun,65000,1230.719435933011
7193,69,2.5,Beograd Opština Rakovica,73000,991.4218432222813
7194,84,3.0,Beograd Opština Palilula,100000,1282.912470736089
7195,60,2.0,Beograd Opština Zemun,108000,1230.719435933011
7196,84,3.0,Beograd Opština Savski venac,300000,2723.3487453316557
7197,55,2.0,Beograd Opština Zvezdara,68750,1461.4519261140167
7198,74,3.0,Beograd Opština Grocka,51800,673.2479671062097
7199,73,2.5,Beograd Opština Rakovica,76000,991.4218432222813
7200,67,2.0,Beograd Opština Novi Beograd,105000,1735.3775474934005
7201,36,1.0,Beograd Opština Čukarica,75000,1324.4002797487278
7202,65,2.5,Beograd Opština Voždovac,117000,1490.3747385405104
7203,47,2.0,Beograd Opština Zvezdara,53000,1461.4519261140167
7204,72,2.0,Beograd Opština Savski venac,119500,2723.3487453316557
7205,65,2.0,Beograd Opština Stari grad,260000,2531.903872181951
7206,51,2.0,Beograd Opština Novi Beograd,115000,1735.3775474934005
7207,57,2.0,Beograd Opština Stari grad,138000,2531.903872181951
7208,50,2.0,Beograd Opština Palilula,105000,1282.912470736089
7209,52,2.5,Beograd Opština Zvezdara,59800,1461.4519261140167
7210,44,1.0,Beograd Opština Zemun,54900,1230.719435933011
7211,65,2.5,Beograd Opština Zvezdara,62000,1461.4519261140167
7212,70,3.5,Beograd Opština Zvezdara,78000,1461.4519261140167
7213,133,4.0,Beograd Opština Savski venac,268000,2723.3487453316557
7214,84,3.0,Beograd Opština Voždovac,125000,1490.3747385405104
7215,81,3.0,Beograd Opština Savski venac,208888,2723.3487453316557
7216,62,2.0,Beograd Opština Savski venac,174888,2723.3487453316557
7217,67,3.0,Beograd Opština Savski venac,184888,2723.3487453316557
7218,58,2.0,Beograd Opština Vračar,115000,2275.3672683163954
7219,60,2.0,Beograd Opština Palilula,115000,1282.912470736089
7220,64,2.0,Beograd Opština Palilula,63000,1282.912470736089
7221,53,2.0,Beograd Opština Savski venac,141888,2723.3487453316557
7222,84,3.0,Beograd Opština Savski venac,236888,2723.3487453316557
7223,82,3.0,Beograd Opština Novi Beograd,100000,1735.3775474934005
7224,90,3.0,Beograd Opština Savski venac,240000,2723.3487453316557
7225,90,3.0,Beograd Opština Savski venac,240000,2723.3487453316557
7227,40,1.5,Beograd Opština Grocka,32000,673.2479671062097
7228,50,1.5,Beograd Opština Zvezdara,69500,1461.4519261140167
7229,118,4.0,Beograd Opština Zvezdara,97000,1461.4519261140167
7230,97,4.0,Beograd Opština Palilula,179000,1282.912470736089
7231,130,4.0,Beograd Opština Palilula,160000,1282.912470736089
7232,93,4.0,Beograd Opština Vračar,186000,2275.3672683163954
7233,94,4.0,Beograd Opština Vračar,188000,2275.3672683163954
7234,61,3.0,Beograd Opština Čukarica,70000,1324.4002797487278
7235,123,5.0,Beograd Opština Palilula,225000,1282.912470736089
7236,108,4.0,Beograd Opština Vračar,295000,2275.3672683163954
7237,73,2.5,Beograd Opština Voždovac,64900,1490.3747385405104
7238,63,2.5,Beograd Opština Voždovac,75000,1490.3747385405104
7240,90,3.0,Beograd Opština Vračar,240000,2275.3672683163954
7241,90,3.0,Beograd Opština Vračar,240000,2275.3672683163954
7242,30,0.5,Beograd Opština Savski venac,95888,2723.3487453316557
7243,90,3.0,Beograd Opština Zemun,95000,1230.719435933011
7244,76,3.0,Beograd Opština Čukarica,102600,1324.4002797487278
7245,58,2.0,Beograd Opština Rakovica,77000,991.4218432222813
7246,70,2.0,Beograd Opština Novi Beograd,154000,1735.3775474934005
7247,62,2.5,Beograd Opština Zvezdara,115940,1461.4519261140167
7248,62,2.5,Beograd Opština Zvezdara,129580,1461.4519261140167
7249,64,2.5,Beograd Opština Zvezdara,129580,1461.4519261140167
7250,64,2.5,Beograd Opština Zvezdara,119680,1461.4519261140167
7251,80,3.0,Beograd Opština Čukarica,117000,1324.4002797487278
7252,63,2.5,Beograd Opština Vračar,150000,2275.3672683163954
7253,84,2.0,Beograd Opština Zvezdara,129000,1461.4519261140167
7254,65,3.0,Beograd Opština Palilula,103000,1282.912470736089
7255,70,2.0,Beograd Opština Novi Beograd,154000,1735.3775474934005
7256,64,2.5,Beograd Opština Palilula,59500,1282.912470736089
7257,79,3.0,Beograd Opština Stari grad,237000,2531.903872181951
7258,241,5+,Beograd Opština Voždovac,290000,1490.3747385405104
7259,34,1.0,Beograd Opština Palilula,35000,1282.912470736089
7260,78,2.5,Beograd Opština Novi Beograd,145000,1735.3775474934005
7261,261,5+,Beograd Opština Savski venac,289000,2723.3487453316557
7262,72,3.0,Beograd Opština Palilula,94000,1282.912470736089
7263,58,2.0,Beograd Opština Novi Beograd,86900,1735.3775474934005
7264,55,2.0,Beograd Opština Zvezdara,73000,1461.4519261140167
7265,110,4.0,Beograd Opština Voždovac,155000,1490.3747385405104
7266,48,2.0,Beograd Opština Zvezdara,70500,1461.4519261140167
7267,63,2.5,Beograd Opština Novi Beograd,113000,1735.3775474934005
7269,97,3.0,Beograd Opština Zvezdara,200000,1461.4519261140167
7270,64,2.5,Beograd Opština Stari grad,144970,2531.903872181951
7271,59,3.0,Beograd Opština Vračar,135000,2275.3672683163954
7272,44,2.0,Beograd Opština Stari grad,125400,2531.903872181951
7273,145,3.0,Beograd Opština Zvezdara,135000,1461.4519261140167
7274,54,2.0,Beograd Opština Čukarica,55000,1324.4002797487278
7275,53,2.0,Beograd Opština Čukarica,50000,1324.4002797487278
7276,59,2.5,Beograd Opština Palilula,100000,1282.912470736089
7277,59,2.5,Beograd Opština Palilula,100000,1282.912470736089
7278,61,2.0,Beograd Opština Voždovac,65000,1490.3747385405104
7279,118,4.0,Beograd Opština Vračar,259600,2275.3672683163954
7280,50,2.5,Beograd Opština Voždovac,53000,1490.3747385405104
7281,49,1.5,Beograd Opština Novi Beograd,80000,1735.3775474934005
7282,67,2.5,Beograd Opština Voždovac,55000,1490.3747385405104
7283,56,2.0,Beograd Opština Novi Beograd,121600,1735.3775474934005
7284,106,4.0,Beograd Opština Zvezdara,140000,1461.4519261140167
7285,91,3.0,Beograd Opština Savski venac,187000,2723.3487453316557
7286,114,3.5,Beograd Opština Vračar,230000,2275.3672683163954
7287,56,3.0,Beograd Opština Zvezdara,67760,1461.4519261140167
7288,56,3.0,Beograd Opština Zvezdara,67760,1461.4519261140167
7289,78,2.5,Beograd Opština Savski venac,170000,2723.3487453316557
7290,60,2.5,Beograd Opština Voždovac,82900,1490.3747385405104
7291,79,4.0,Beograd Opština Vračar,177000,2275.3672683163954
7292,56,2.5,Beograd Opština Čukarica,112000,1324.4002797487278
7293,34,1.0,Beograd Opština Voždovac,58500,1490.3747385405104
7294,108,4.0,Beograd Opština Novi Beograd,185000,1735.3775474934005
7295,35,1.0,Beograd Opština Zvezdara,47200,1461.4519261140167
7296,67,3.0,Beograd Opština Zvezdara,78000,1461.4519261140167
7297,51,2.5,Beograd Opština Vračar,138900,2275.3672683163954
7299,76,3.5,Beograd Opština Palilula,120000,1282.912470736089
7300,83,3.0,Beograd Opština Vračar,200000,2275.3672683163954
7301,110,4.0,Beograd Opština Voždovac,139900,1490.3747385405104
7302,46,1.5,Beograd Opština Savski venac,75000,2723.3487453316557
7303,50,2.0,Beograd Opština Zvezdara,62500,1461.4519261140167
7304,77,3.0,Beograd Opština Voždovac,104000,1490.3747385405104
7305,33,2.5,Beograd Opština Čukarica,49000,1324.4002797487278
7306,116,3.5,Beograd Opština Zemun,225000,1230.719435933011
7307,88,3.5,Beograd Opština Novi Beograd,179000,1735.3775474934005
7308,55,1.5,Beograd Opština Zemun,53500,1230.719435933011
7309,113,4.0,Beograd Opština Voždovac,100000,1490.3747385405104
7310,22,1.0,Beograd Opština Stari grad,49900,2531.903872181951
7311,66,2.5,Beograd Opština Novi Beograd,87000,1735.3775474934005
7312,103,4.0,Beograd Opština Vračar,275000,2275.3672683163954
7313,67,2.5,Beograd Opština Stari grad,220000,2531.903872181951
7314,70,3.5,Beograd Opština Voždovac,150000,1490.3747385405104
7315,61,2.0,Beograd Opština Savski venac,300000,2723.3487453316557
7316,54.15,2.0,Beograd Opština Voždovac,108000,1490.3747385405104
7317,112,4.0,Beograd Opština Savski venac,179000,2723.3487453316557
7318,28,0.5,Beograd Opština Zemun,44000,1230.719435933011
7319,87,3.0,Beograd Opština Vračar,195000,2275.3672683163954
7320,58,2.5,Beograd Opština Palilula,92900,1282.912470736089
7321,30,0.5,Beograd Opština Novi Beograd,76250,1735.3775474934005
7322,38,2.0,Beograd Opština Zvezdara,66900,1461.4519261140167
7323,35,1.5,Beograd Opština Zvezdara,40000,1461.4519261140167
7324,45,2.5,Beograd Opština Zvezdara,50000,1461.4519261140167
7325,91,4.0,Beograd Opština Zvezdara,90000,1461.4519261140167
7328,29,0.5,Beograd Opština Stari grad,84900,2531.903872181951
